topic,termWordsStr,termWeightsStr
5,"belcredi,sì,landolfo,baldovino.,matilde,così,fabio.,maurizio.,ciò,nolli","5.35420858876578E-4,3.625646081065371E-4,3.4906819460219776E-4,3.428282524076414E-4,3.274957030173767E-4,3.2053040390012474E-4,2.8025214422293783E-4,2.6658335650082526E-4,2.6440385133631446E-4,2.4846789228269314E-4"
