topic,termWordsStr,termWeightsStr
7,"á,vd.,usted,tan,pepe,tirso,ser,después,doña,condesa","0.003249230026164475,5.278186122739605E-4,3.22091184031898E-4,3.154827640538773E-4,2.993781095513066E-4,2.973995487792852E-4,2.8945732367329364E-4,2.633824876367624E-4,2.6079375714282266E-4,2.5636095167964694E-4"
