topic,termWordsStr,termWeightsStr
1,"egli,disse,—,senza,così,ella,quando,poi,quel,cosa","0.0013883825483689718,0.001378591691471916,0.0012205580835076492,0.0012180890421426404,0.0010848025686078934,0.0010730326882675619,0.0010561737697481622,0.001034290770876362,9.141506595601119E-4,8.740300760269732E-4"
